date,price_1,price_2,price_3
2010-08-28,93.0688621559461,107.3162877389105,102.61243550717249
2010-08-29,93.73126575535836,106.364466733924,101.97177942111648
2010-08-30,94.36789134047369,106.34431965902256,101.7799179163103
2010-08-31,93.89977400398995,106.61857931641417,100.9443488340582
2010-09-01,94.51767867719656,105.32827271853435,101.24270500063759
2010-09-02,95.4055449264547,103.82751701929227,101.81051248579507
2010-09-03,95.88917150217408,104.32225233654395,101.1846321422317
2010-09-04,95.60815389378095,104.14231791077127,100.94237568849378
2010-09-05,96.41484123661071,104.41470941709791,100.95995777591278
2010-09-06,97.22582594212238,103.68821425081936,101.36555904556923
2010-09-07,97.53835434070848,103.66142676559298,101.83063863041666
2010-09-08,97.34834535237648,102.76357531852268,102.30167469354342
2010-09-09,97.60937649373139,102.41100192599274,102.56859338454984
2010-09-10,98.46012554430081,102.47566472499945,101.55580258943972
2010-09-11,98.37335374970215,102.32627964690506,101.96124402497209
2010-09-12,97.90194401328033,102.12337321186143,101.6817036272482
2010-09-13,98.46148446113192,101.73368456782404,102.22168764752622
2010-09-14,98.92709215278904,102.29630722227002,101.67347068048085
2010-09-15,98.89107287701007,102.49804520152277,101.57190257548183
2010-09-16,98.7571565905662,102.6983656846278,101.48921392375996
2010-09-17,99.31298390185113,102.60308816215056,99.16964623916327
2010-09-18,100.22022691552776,102.65618840327795,99.47923620823698
2010-09-19,99.7379394921714,102.93044512111423,99.57335138430841
2010-09-20,100.32399958552696,102.60475616596564,99.45826999918314
2010-09-21,100.77765604422055,103.21552445182806,99.76874383811993
2010-09-22,101.27376881757296,104.11362740690892,100.63427827170477
2010-09-23,102.23998766918513,104.45083657556879,100.24046446848926
2010-09-24,102.27829311648134,105.60749489360235,99.88323495627516
2010-09-25,101.73111656680706,105.78941455238623,99.85692426117195
2010-09-26,101.39498758323835,105.36162877720415,100.26711824087866
2010-09-27,101.26054996310114,105.59649139886898,100.68513797739409
2010-09-28,100.39161076529324,105.9448129676598,99.5418252052503
2010-09-29,100.02207841930522,105.43843855657336,100.0879642400805
2010-09-30,100.33930188870018,104.43842783533199,100.43080029339826
2010-10-01,99.93791300096414,104.38031004784645,100.96870056558558
2010-10-02,100.23287405639059,105.01578717843356,100.65230807627373
2010-10-03,100.44768749405657,104.37359791647431,100.64332194523392
2010-10-04,99.34382677876292,104.70746825437578,101.14757319279423
2010-10-05,98.85919516077136,104.24954015871614,100.97460471757631
2010-10-06,99.16559594896722,103.90486138554013,101.4561106090997
2010-10-07,98.5265509351939,103.92917319796106,101.83351018750406
2010-10-08,98.9764713944911,104.21431379474701,101.85748865467406
2010-10-09,98.86655205949741,104.73892370892193,101.37465885899346
2010-10-10,98.59016767558757,105.18233995144621,100.90939062837235
2010-10-11,98.1093741938908,104.97901536914992,100.37141395136084
2010-10-12,99.18838971604895,104.5284753273479,99.73875460838201
2010-10-13,99.369132292134,104.68929096691895,100.33096625716192
2010-10-14,98.65334811668902,105.18368453885843,99.64463627810107
2010-10-15,98.88533062331251,105.40634147287528,99.78909640487568
2010-10-16,100.08217448499646,105.04910919213025,99.43037794940949
2010-10-17,99.68876577747938,105.47968243140056,98.65285335734288
2010-10-18,99.64302288430297,105.54882723361759,99.1868524792107
2010-10-19,99.12764164486894,106.31002319185373,98.89532315116566
2010-10-20,99.92212213479931,107.18163282011776,98.46467787959385
2010-10-21,99.95121921975313,107.02988898388037,98.41876504778216
2010-10-22,100.47190996137384,106.60452154711588,99.6554550989278
2010-10-23,100.27975333091707,106.57385004039897,98.53859990314771
2010-10-24,99.8889410623234,106.51279852742859,98.4677363089403
2010-10-25,98.69372527042023,106.56845424638529,98.383436029115
2010-10-26,98.03727088774824,106.57929022138126,98.34212360624822
2010-10-27,97.63432531460266,107.26209691642056,98.47635085248615
2010-10-28,97.10707326812576,107.60253118544969,97.4739361150888
2010-10-29,97.5338182828045,107.89689247628158,97.81068054755899
2010-10-30,97.70454177052966,107.47876512526932,97.2524967617263
2010-10-31,97.50566286547331,107.89335673647764,98.10504832528632
2010-11-01,97.39034093624448,107.85147438892156,98.03173972065323
2010-11-02,97.7715758894468,109.49501562308588,98.49039549141787
2010-11-03,97.531416293432,110.50184048925207,98.73883289341721
2010-11-04,96.94600151522872,110.4801018530788,98.64627371176658
2010-11-05,97.07185000258036,110.34629503596196,98.30611144966456
2010-11-06,96.88144484443724,110.34799273893783,98.57982123520156
2010-11-07,96.3362741939853,110.4991499336007,99.8386245375855
2010-11-08,96.92260082554115,110.6319086094391,99.9008525879695
2010-11-09,96.5812490960333,112.1920227357622,99.90011313838396
2010-11-10,97.06338529226629,112.20228264179441,99.49513850023438
2010-11-11,96.71844970069057,111.58118537486935,98.9670006937817
2010-11-12,96.6285514677348,110.94525198025173,99.09562067215872
2010-11-13,96.99245153881408,110.32045556678398,98.74140245988322
2010-11-14,97.14603650072256,110.85395976919577,100.04852062382663
2010-11-15,97.41636841558173,112.47715825905956,100.6349781210479
2010-11-16,97.39226919320022,111.95203923666165,100.5014183520041
2010-11-17,97.7979946123333,111.20201990966196,100.13715244182659
2010-11-18,97.63205831772841,110.77291884720785,100.21510569088548
2010-11-19,98.2631737115332,111.20233419057205,99.64044302259475
2010-11-20,97.77182779829887,111.1467020498091,99.78635017430506
2010-11-21,97.26580424809052,110.67167702021496,99.2947770535039
2010-11-22,97.43466706302314,109.96889235651466,98.45948852745708
2010-11-23,97.73995226097723,109.9897731041534,98.20364719709484
2010-11-24,98.4508644651133,108.63941577452543,97.6242745866721
2010-11-25,98.9311068931108,108.47478116466093,97.67477532506037
2010-11-26,99.48225729753445,108.84127841763772,97.39257907282358
2010-11-27,99.48485520370191,109.03722408433971,97.64526295772215
2010-11-28,99.77731703618127,108.31345370071536,97.710712878254
2010-11-29,98.99376244995787,107.04408949945915,97.90319994508484
2010-11-30,99.04370359666108,107.17168537123591,97.42736094969743
2010-12-01,99.76823172758951,108.31222699735928,98.13477371020741
2010-12-02,100.3232794900342,108.54479507967336,99.07671529132207
2010-12-03,99.92793018635531,107.98711622433687,99.618509315622
2010-12-04,99.4318802556928,108.00003336039248,99.29578446379801
2010-12-05,100.08184273673893,107.54858729715038,99.15848726880242
2010-12-06,99.77501503425914,107.85352914917902,100.12786742859964
2010-12-07,100.194500903009,107.64983465274028,100.57399058376974
2010-12-08,101.46352823503992,107.11604630623152,100.93353750259668
2010-12-09,100.8105356081612,107.32301638547905,101.07485418716958
2010-12-10,100.59323693159789,107.66650945081192,99.47522258264252
2010-12-11,101.07202908713158,108.2277782128165,99.81373820099192
2010-12-12,100.83458794955791,108.26310943091632,100.40618958186569
2010-12-13,100.4161618248622,108.63297830595668,101.3184954820966
2010-12-14,101.04687753849329,108.54992497160143,100.78371690430912
2010-12-15,101.62556286424082,107.875746383916,100.50935025132685
2010-12-16,100.24267304464098,107.64010470633968,100.6253364291607
2010-12-17,99.78900152573144,107.5107158582898,100.84535743801793
2010-12-18,101.0779618766215,107.04763451491222,101.24054455382004
2010-12-19,101.19725353539192,106.71546188391257,101.47339471163731
2010-12-20,101.80463074963795,105.70141964559376,101.18202083835428
2010-12-21,101.27354707010514,105.25880619313548,100.784466578587
2010-12-22,101.05635891264286,103.95565794064069,101.31764727936523
2010-12-23,101.35778334175308,104.01097622076976,102.13927386004421
2010-12-24,101.9700350495377,104.4763867715608,103.05056772084616
2010-12-25,102.46897666354764,104.77605072569791,104.20245810456105
2010-12-26,102.28788346264031,104.96829776386177,103.74613579868108
2010-12-27,102.6769880955307,104.57549228841877,103.44777870386149
2010-12-28,102.43185147077835,104.04540523495552,103.38436770159099
2010-12-29,102.19151780693392,103.6878274434062,104.01147140327008
2010-12-30,103.07504862769336,104.31272326849891,103.68603378932201
2010-12-31,103.71014612173671,105.55273703260777,103.75014198360829
2011-01-01,103.5355002495822,104.98089197740595,103.34866446094952
2011-01-02,103.49335155073558,105.8507957775156,103.41364371661207
2011-01-03,103.46118714018299,105.85309127474251,103.21651792597038
2011-01-04,103.83423929467224,106.07510858414686,103.44002604684441
2011-01-05,103.83365552200712,106.70900269446906,104.53667317751864
2011-01-06,104.03879859318606,106.44742339017051,104.20242002493114
2011-01-07,104.62950976137724,107.20992825838728,102.16244160179473
2011-01-08,105.66578486818035,107.520222621378,101.78194496437919
2011-01-09,105.4701807119388,106.64503692567568,102.06388567212669
2011-01-10,106.1539641220327,107.1419119229834,101.51656089400088
2011-01-11,105.97433657078967,107.8028685127923,102.03340625067459
2011-01-12,105.60015700244044,107.44416483328176,102.60873452939785
2011-01-13,106.1384107701992,106.93846390252548,103.03105384915712
2011-01-14,106.57523793570834,106.69440494902383,103.07973949985208
2011-01-15,106.7534040048357,107.32378876264823,102.79047675955809
2011-01-16,106.35479675731266,108.3493401533875,102.61451040468263
2011-01-17,106.04804345254328,108.39374846391937,102.08113273072901
2011-01-18,106.05096083840289,108.41265175177631,102.98537768399495
2011-01-19,107.213661329192,108.79417426542814,103.58890024280085
2011-01-20,107.87591204034048,109.33042503503114,103.7744377304282
2011-01-21,107.88241411747244,109.50567741596373,103.76107679568021
2011-01-22,108.21961742591131,109.40800040089195,103.88098121530045
2011-01-23,107.84516906416985,109.7369140519504,103.16028613793442
2011-01-24,109.0615136725211,110.76518859255349,103.74713088234408
2011-01-25,108.09203139985296,110.48186200183511,103.66665287398298
2011-01-26,108.08177665230092,110.48535067817457,103.5611803186997
2011-01-27,107.54112124674369,110.85065712688372,102.96360083480324
2011-01-28,107.35803107585194,111.25503347508536,103.75173387668444
2011-01-29,107.42292888303102,112.1235446979818,103.22840301480215
2011-01-30,107.07147059983777,111.67095539247559,104.34696822574725
2011-01-31,107.10458410701251,111.4087672998795,105.44944024966574
2011-02-01,107.24887656663591,111.712480567641,105.05318402716415
2011-02-02,106.99062784793205,112.33468087584228,105.71115662451936
2011-02-03,106.36172432664615,111.9272912348382,105.25980963997816
2011-02-04,106.53101228830386,112.8134058462459,105.77352669266098
2011-02-05,105.36327763236771,112.59577288775357,105.91985307517156
2011-02-06,105.42558053349495,112.07771012627774,106.26842619807249
2011-02-07,105.42368226481508,112.73187602577448,106.250317708501
2011-02-08,106.1186462883305,113.94119403417751,106.45729543744578
2011-02-09,106.73118853830805,114.93325345805977,106.42271113666635
2011-02-10,105.82090922045654,114.88436962196072,106.48665462543885
2011-02-11,104.84384373630932,115.4463081114352,106.17171386145591
2011-02-12,104.18641042132492,116.58602735407409,105.6226709042373
2011-02-13,103.36376487640469,116.84023843434908,105.59293725953596
2011-02-14,103.56398399789408,115.541344366666,105.99621073093613
2011-02-15,103.1107167468598,115.80465181461722,105.62857065490441
2011-02-16,103.14409542767966,115.97111228821885,105.5676376534198
2011-02-17,102.99724685611977,116.20381077116815,105.055585313217
2011-02-18,101.67820682706552,116.27048991707883,104.67292979944106
2011-02-19,101.4088520359773,116.69164578728748,103.23809702155737
2011-02-20,101.6879388929804,116.64510923090813,102.3651253469715
2011-02-21,101.73217190342035,116.99926872551248,102.84394286894852
2011-02-22,102.37328596389659,116.61619133850232,103.07226342984488
2011-02-23,102.74649077616976,115.88466277609642,103.7247812216123
2011-02-24,102.3720676151256,116.10498614844238,103.62020382354713
2011-02-25,102.52067783001722,116.60881087224851,103.58769548313309
2011-02-26,102.1364030735683,117.81850008866749,103.79916035373802
2011-02-27,101.4208337226252,117.32384778516196,103.63256548309963
2011-02-28,101.61411221813658,116.79153685457231,104.09162369600251
2011-03-01,102.16121161575843,116.21595411433408,103.7717244994887
2011-03-02,102.43703470723305,117.40039819255549,104.49604714629791
2011-03-03,102.6569079243354,116.51610146951693,104.26486102715752
2011-03-04,102.56485932820203,116.39845015439428,104.7479470572072
2011-03-05,102.3518136791856,116.31080807890235,104.56323752613086
2011-03-06,102.55592201533851,115.9671269787825,103.74821256552427
2011-03-07,102.72364153980438,115.8776355008184,103.51792126634872
2011-03-08,102.95588553316395,115.81030946133627,104.08501237453413
2011-03-09,103.11638264754438,115.77496382154415,103.53232568664517
2011-03-10,103.47217997225113,116.66069916720906,103.42892304424903
2011-03-11,103.33655414705393,116.41947480470114,103.95321939664312
2011-03-12,103.21053751313228,116.45080549741985,104.24617189629986
2011-03-13,103.32579956475708,116.1157403402665,104.33602792244015
2011-03-14,104.30573637277911,115.65648447288956,105.05494301361162
2011-03-15,104.32160806126984,116.04064291365586,105.25941258068954
2011-03-16,103.55425351020766,116.46468617443848,105.33441337740564
2011-03-17,103.16273241962641,116.25846724364482,105.81800109017038
2011-03-18,102.60492738286884,115.70152339032988,105.99851513845606
2011-03-19,102.27910491985624,115.54384213808996,105.56678799702641
2011-03-20,102.37921097418051,115.08672010194395,105.10213822555487
2011-03-21,102.14981558529145,115.49778995668105,104.77621036292804
2011-03-22,101.08101763688215,115.27328125593124,104.40264802155006
2011-03-23,100.70440785577051,114.7754463953476,104.4154144834539
2011-03-24,100.53037255245964,114.9743490931232,103.84862534293894
2011-03-25,100.51439102803266,116.21717684514226,103.41239075744076
2011-03-26,101.43681624327944,115.74574503313956,102.52396172968884
2011-03-27,100.75459841353859,116.02966470671244,102.50490862579687
2011-03-28,100.30591317276935,116.09858328146044,102.94995845736166
2011-03-29,100.7876273369056,116.13298796144144,102.72221925512936
2011-03-30,100.369989951449,115.58609184255864,101.74116252327393
2011-03-31,100.4553459415627,115.53950863256273,102.2563888630332
2011-04-01,100.690671560117,116.69492507450774,102.48531235810543
2011-04-02,101.34992797514708,117.48019989175249,102.3815444371827
2011-04-03,101.91940276783069,116.47371183062559,102.91321186905235
2011-04-04,101.00549677002864,117.17817721023904,102.47500281894615
2011-04-05,100.66222502900546,117.81548737328673,103.05344534653929
2011-04-06,100.99323574153958,117.6147490867487,103.0556532274272
2011-04-07,100.68320148129251,117.88462863452392,101.74118862239081
2011-04-08,100.78845651807985,118.09281824500951,101.08202457119829
2011-04-09,100.97142626371776,118.47937022686008,101.1704905646569
2011-04-10,100.82952208736643,119.09427730154042,100.44460708248684
2011-04-11,100.01153596233286,119.05858984044235,101.22266242591962
2011-04-12,100.630630454149,118.83762750943016,101.4184003718124
2011-04-13,100.45067975973156,117.65911427589327,101.68685145501944
2011-04-14,100.76188803347944,117.79310039427678,102.21943268654141
2011-04-15,100.87570842983266,117.4495711617889,102.94880482417857
2011-04-16,100.72893435558808,117.85052900810022,102.8269744235942
2011-04-17,100.05968387224716,117.89111719287963,102.95439168965936
2011-04-18,100.18063542568079,117.52598717509899,103.20140703907585
2011-04-19,100.52444342770856,117.80185781164556,103.93340042844083
2011-04-20,100.99519069163605,117.124733692546,104.25484389475425
2011-04-21,100.92123759496643,116.2086170052638,104.69592189111488
2011-04-22,100.7268043087155,116.86778924441644,105.5514375638329
2011-04-23,100.27377844557137,115.81916632897678,105.87066484254338
2011-04-24,99.91167941904727,116.00986990417015,106.06574481798694
2011-04-25,99.81522928757887,116.430056098593,106.31425239563237
2011-04-26,100.50725916444216,115.73601818983009,106.16060802599428
2011-04-27,101.38608248856735,116.26334100330004,105.53761939607071
