date,price_1,price_2,price_3,delta,classifier
2010-03-17,94.06037552785892,96.66311712453381,99.06598391681351,-0.42161041637035623,0.0
2010-03-18,94.37347501091999,96.47739512106142,98.9494724021944,0.31309948306106605,1.0
2010-03-19,93.9498862381707,96.09912736924879,99.6896019743018,-0.42358877274928375,0.0
2010-03-20,92.9408603765834,96.8509182397102,98.79292790044396,-1.009025861587304,0.0
2010-03-21,93.44041423170368,97.32205041295084,98.22646704879831,0.4995538551202827,1.0
2010-03-22,93.0425317191518,96.61127716748774,98.39146683438845,-0.3978825125518881,0.0
2010-03-23,93.27093777237972,96.98231843336798,98.44645562998528,0.2284060532279284,1.0
2010-03-24,93.62571185944277,97.00183368485443,97.8187020773047,0.35477408706304914,1.0
2010-03-25,93.43938962384388,96.981728739494,98.56110313539371,-0.18632223559889383,0.0
2010-03-26,94.10696233558576,96.07626854916414,98.6022627750826,0.667572711741883,1.0
2010-03-27,93.70760373708548,96.51643727718469,98.56481639560482,-0.3993585985002852,0.0
2010-03-28,93.82495730630647,96.1419706778006,99.47933474635063,0.11735356922099527,1.0
2010-03-29,93.56694110329458,96.08693077050428,99.34462787488735,-0.2580162030118913,0.0
2010-03-30,94.03023608751644,95.94120665742571,100.16888548349785,0.4632949842218608,1.0
2010-03-31,94.13913570689724,96.35791146481371,100.90982385451919,0.10889961938079296,1.0
2010-04-01,94.1923943140554,96.3746750120314,100.56125605060038,0.053258607158170435,1.0
2010-04-02,93.5599856533567,96.58316310930776,100.35957736054577,-0.6324086606987009,0.0
2010-04-03,93.6121496083669,96.82936182521222,100.64648865251577,0.05216395501020088,1.0
2010-04-04,94.71590934607276,96.63616691542744,100.17080267722254,1.1037597377058574,1.0
2010-04-05,94.82621194147792,96.69463086907608,100.61180816226921,0.11030259540515885,1.0
2010-04-06,94.31911313717572,97.65406716007023,100.36415801423028,-0.5070988043022027,0.0
2010-04-07,93.51939004568744,97.70109942124785,100.84549140711935,-0.7997230914882749,0.0
2010-04-08,93.42495204075058,97.0102690746003,101.41748947875068,-0.09443800493686183,0.0
2010-04-09,93.23528987700195,96.30686093086749,101.57040241767349,-0.1896621637486362,0.0
2010-04-10,93.2332797001195,96.43751899787505,100.78328402588316,-0.0020101768824503097,0.0
2010-04-11,93.27317743054043,97.26580825385338,100.43722991398556,0.039897730420932476,1.0
2010-04-12,93.14925805452762,97.01611002255513,99.88743422361792,-0.12391937601280745,0.0
2010-04-13,93.0101987483102,96.75820662510657,100.22161365708016,-0.13905930621741902,0.0
2010-04-14,92.2115549807862,96.94179712026035,100.9320492846706,-0.7986437675239983,0.0
2010-04-15,91.7793644158046,96.90710054002658,100.43100131074324,-0.43219056498161024,0.0
2010-04-16,92.0900650432387,97.04301804566592,99.7967662321777,0.31070062743410176,1.0
2010-04-17,92.13251568106422,97.3743799754574,99.62992666643696,0.042450637825524495,1.0
2010-04-18,92.09347194110615,96.98106489469328,99.90560428944323,-0.03904373995807475,0.0
2010-04-19,92.31659806679414,97.38700379939928,100.07498792210968,0.2231261256879975,1.0
2010-04-20,93.20206472793541,97.86201671980676,100.40535071851869,0.8854666611412654,1.0
2010-04-21,92.95362122809178,98.63222870082949,101.094355569194,-0.24844349984363134,0.0
2010-04-22,93.27246815714012,98.31686898314324,101.69114565732336,0.3188469290483482,1.0
2010-04-23,92.2879654498176,98.42989599910818,102.25671154328847,-0.9845027073225197,0.0
2010-04-24,92.85844966598823,98.57329000639696,102.35267190938544,0.5704842161706267,1.0
2010-04-25,92.78534680495449,98.37241903116845,102.49555975493132,-0.07310286103374608,0.0
2010-04-26,92.90096917650006,97.23015045737199,102.62302859586289,0.11562237154556954,1.0
2010-04-27,92.47398956667476,98.54171636535169,102.27866966362691,-0.42697960982529537,0.0
2010-04-28,92.65581128466287,98.49629747590777,102.3202111567588,0.18182171798811453,1.0
2010-04-29,92.668161667028,98.42403684009336,102.37149425296694,0.012350382365127643,1.0
2010-04-30,91.9982496505052,98.61916456657123,103.30572113508778,-0.669912016522801,0.0
2010-05-01,91.83556858505159,98.46620102434537,103.65450669686709,-0.1626810654536115,0.0
2010-05-02,92.40632764447793,98.16550269211271,103.87434556203777,0.5707590594263365,1.0
2010-05-03,92.69040912861031,98.6641938039547,104.74067555744455,0.2840814841323862,1.0
2010-05-04,92.70540031690905,98.89823512658306,104.69145144444569,0.014991188298736802,1.0
2010-05-05,92.94897510340358,99.46095148580451,105.04669976687592,0.24357478649453412,1.0
2010-05-06,93.46256275255108,99.46486436842363,104.8453693187298,0.513587649147496,1.0
2010-05-07,94.32287546381107,100.26441720423232,106.51362046678669,0.8603127112599935,1.0
2010-05-08,93.93140517612812,100.61173999006631,106.78439652226929,-0.39147028768294945,0.0
2010-05-09,93.78257585535505,100.5042817431781,106.50314076122473,-0.14882932077307487,0.0
2010-05-10,94.401764945573,100.64866194695507,106.22197463989636,0.619189090217958,1.0
2010-05-11,93.79555514431308,101.35813701010055,105.91188099436282,-0.6062098012599222,0.0
2010-05-12,93.40168556069759,102.46128696108192,104.29502036395208,-0.39386958361549773,0.0
2010-05-13,93.09750843452605,101.73606437364424,103.79779998351714,-0.30417712617153825,0.0
2010-05-14,93.1351719107431,102.51383860081738,104.05179821706687,0.03766347621704824,1.0
2010-05-15,92.85934717311649,103.76712800543531,103.71286661377962,-0.275824737626607,0.0
2010-05-16,93.09104247730978,103.36229384641553,104.1392376603104,0.23169530419329476,1.0
2010-05-17,93.24603773210829,103.94074836585692,104.13095585340216,0.15499525479850718,1.0
2010-05-18,93.29349224842356,104.38112884013823,103.26576389739763,0.04745451631526976,1.0
2010-05-19,94.00520429819919,105.10077072872177,103.9204260862975,0.7117120497756275,1.0
2010-05-20,94.43257365760073,104.10173704591648,104.48346788792686,0.4273693594015384,1.0
2010-05-21,95.14692213847158,103.48753080088512,104.64104877400484,0.7143484808708536,1.0
2010-05-22,94.89320706860168,104.30769540282708,104.40474188816236,-0.253715069869898,0.0
2010-05-23,94.32092342089382,104.15911766312249,104.22537156501413,-0.572283647707863,0.0
2010-05-24,94.40737352434212,104.81643548698895,104.24629018534142,0.08645010344829984,1.0
2010-05-25,95.08183516882308,104.50670849056208,104.0344811925332,0.6744616444809566,1.0
2010-05-26,95.7149665467856,104.74362164537551,104.22277420973757,0.6331313779625276,1.0
2010-05-27,96.01937848313331,103.72931936910005,103.94186333135636,0.30441193634770514,1.0
2010-05-28,95.11827848978147,103.6254515605981,103.36019895870639,-0.9010999933518349,0.0
2010-05-29,95.78787989353435,103.00955748478701,103.16612033642343,0.6696014037528784,1.0
2010-05-30,95.78443581077282,103.30152470742676,102.81125257704453,-0.0034440827615327407,0.0
2010-05-31,95.89204549955618,103.91520394904694,101.57127005369007,0.10760968878335575,1.0
2010-06-01,95.69752617410307,104.64192842326507,102.12543879755822,-0.19451932545310058,0.0
2010-06-02,95.16512937958423,104.76862671310579,101.31356774642336,-0.5323967945188457,0.0
2010-06-03,94.53130069713664,104.27494902001486,101.05700102245324,-0.6338286824475858,0.0
2010-06-04,94.16111487873468,104.97478327738241,100.92279445182777,-0.3701858184019642,0.0
2010-06-05,93.91479897671222,105.22087496822864,101.57728121290579,-0.24631590202245945,0.0
2010-06-06,93.59826736475289,104.70478634028305,101.69993286354669,-0.3165316119593342,0.0
2010-06-07,94.09777062139878,104.70272733292536,101.63957781555577,0.49950325664589457,1.0
2010-06-08,93.52970816176182,105.31220469587808,100.9191155792025,-0.5680624596369626,0.0
2010-06-09,93.24922803383787,105.53679559426506,100.71025374757532,-0.2804801279239513,0.0
2010-06-10,94.50962852053485,105.36639337673054,100.59179418501571,1.2604004866969802,1.0
2010-06-11,94.02147520591473,104.56901078102176,101.41013180000164,-0.4881533146201207,0.0
2010-06-12,93.46618239775586,104.35692578985993,102.18311135091277,-0.5552928081588675,0.0
2010-06-13,92.8512985967927,104.23661863489859,102.17650266287869,-0.6148838009631561,0.0
2010-06-14,92.43671966685137,103.57705831220186,101.81215308498732,-0.41457892994132806,0.0
2010-06-15,92.40950291622609,103.85728822272308,101.36048255425524,-0.027216750625285613,0.0
2010-06-16,91.85184670101648,104.59259759087615,101.00109521053456,-0.5576562152096045,0.0
2010-06-17,91.50517728541892,104.40620833805008,100.70757657169152,-0.34666941559756026,0.0
2010-06-18,91.39664842991243,104.88839339591505,101.50103096729956,-0.10852885550649205,0.0
2010-06-19,90.63652172628193,104.98304956731128,101.71676964558772,-0.7601267036305046,0.0
2010-06-20,90.86080500925007,105.58716836608265,101.74512423628227,0.2242832829681447,1.0
2010-06-21,90.03479862605599,105.31475670646229,101.87983654279604,-0.826006383194084,0.0
2010-06-22,89.26361097276111,105.38818416482701,101.93146885195992,-0.7711876532948736,0.0
2010-06-23,89.1981702275733,105.30457848647907,102.23723630086205,-0.06544074518781429,0.0
2010-06-24,89.3828418771427,105.43868121981741,102.08001576546137,0.1846716495693954,1.0
2010-06-25,89.12278848097748,104.6752967908616,101.81370131537257,-0.26005339616521894,0.0
2010-06-26,89.22513051138155,104.57918089032135,101.96106315626095,0.10234203040407408,1.0
2010-06-27,89.04221989264343,104.12146951572844,102.77780548469528,-0.18291061873811998,0.0
2010-06-28,88.71669051936651,103.84110106374152,102.7436177953343,-0.3255293732769218,0.0
2010-06-29,88.49483463233227,105.02374705073808,103.30287589233349,-0.22185588703423775,0.0
2010-06-30,88.58606423819714,105.32777209480251,104.09178989624614,0.09122960586486784,1.0
2010-07-01,88.95537311882927,105.56957389644579,103.58898474062971,0.36930888063213274,1.0
2010-07-02,88.75521274459338,105.04207128648017,104.39459722075287,-0.2001603742358924,0.0
2010-07-03,89.08927693893067,104.94459306619007,104.12332639815192,0.3340641943372873,1.0
2010-07-04,88.70669523738096,104.76683384651358,104.62967734436864,-0.38258170154971083,0.0
2010-07-05,88.86657404712497,104.83912260459152,103.96205200311115,0.15987880974401492,1.0
2010-07-06,88.47754579011593,103.8123823755316,103.58338016799328,-0.38902825700904486,0.0
2010-07-07,87.91253273238378,103.67814861500268,104.21388832584655,-0.5650130577321448,0.0
2010-07-08,88.09648857248912,103.6151982048,104.15612014347242,0.18395584010534094,1.0
2010-07-09,87.61660626183573,103.91392044750908,103.83904748128256,-0.4798823106533945,0.0
2010-07-10,87.36781582191234,104.34212871795052,103.51249288330249,-0.24879043992338268,0.0
2010-07-11,88.01977411744957,103.56174102768708,104.31417831797978,0.6519582955372272,1.0
2010-07-12,87.99399740633218,103.72577043212088,104.89552746255535,-0.025776711117387663,0.0
2010-07-13,87.77293418846527,103.16294616696302,104.96906383367012,-0.22106321786691296,0.0
2010-07-14,87.15710405260381,102.870744907449,104.76470762621209,-0.615830135861458,0.0
2010-07-15,87.8382645407277,102.15438067047815,104.21745081056999,0.6811604881238935,1.0
2010-07-16,88.35697897417343,101.9761223362664,104.69887291379257,0.518714433445723,1.0
2010-07-17,88.33977430277346,102.89466875971036,105.57631148319115,-0.017204671399966287,0.0
2010-07-18,88.8327535063368,103.06245967604748,105.43315270911388,0.4929792035633369,1.0
2010-07-19,88.64153980439787,103.95690092943082,105.10940553771076,-0.19121370193893483,0.0
2010-07-20,88.85725295538009,104.38382107202705,105.28427506441136,0.215713150982225,1.0
2010-07-21,88.82216607538977,103.71499471106694,105.11969162611123,-0.03508687999031679,0.0
2010-07-22,89.19258137412277,103.19380324070258,105.342812220813,0.3704152987329934,1.0
2010-07-23,88.8274612133737,103.75797080126264,104.5349684054644,-0.36512016074907194,0.0
2010-07-24,88.65436202096608,104.06016836679414,104.79482222124236,-0.17309919240761928,0.0
2010-07-25,88.87766325698392,104.73675667017157,104.70678210265186,0.22330123601784635,1.0
2010-07-26,89.43174514099941,105.71505381676235,104.29853381015828,0.5540818840154884,1.0
2010-07-27,90.049216609963,105.25865856591305,104.61720505687487,0.6174714689635863,1.0
2010-07-28,90.0006714364702,105.174377812017,104.00522493406888,-0.048545173492797744,0.0
2010-07-29,90.25062377180916,104.59967246469206,104.26693657910536,0.24995233533896055,1.0
2010-07-30,90.95181161505718,104.68738039639628,104.67301648483988,0.7011878432480216,1.0
2010-07-31,90.76842376495908,105.93248163079274,104.73876800772852,-0.1833878500981001,0.0
2010-08-01,90.84763043906895,106.77300045613764,105.03524607196844,0.07920667410986937,1.0
2010-08-02,91.68371869433788,107.07983900807152,105.140433363859,0.8360882552689333,1.0
2010-08-03,91.26195674347565,106.33869177032732,104.92471851465677,-0.42176195086223345,0.0
2010-08-04,91.74427546766694,105.8753133430814,104.85614934226149,0.48231872419128763,1.0
2010-08-05,91.40645368059765,105.45468235515148,105.24003197073162,-0.3378217870692879,0.0
2010-08-06,92.64309662185929,105.53601785262786,104.98027998907295,1.2366429412616355,1.0
2010-08-07,92.28799280431286,106.05372620294584,104.0748055546903,-0.3551038175464214,0.0
2010-08-08,91.7849144987784,106.10639546733437,104.96728073625273,-0.5030783055344585,0.0
2010-08-09,92.27723595911965,106.63727009674291,106.2387177398567,0.4923214603412447,1.0
2010-08-10,93.65852518589097,104.99776233444528,105.82620020912859,1.3812892267713153,1.0
2010-08-11,93.35625663648321,104.68993666051304,105.61075860413335,-0.3022685494077564,0.0
2010-08-12,93.5878003574582,103.82567536483865,103.90095253414353,0.2315437209749973,1.0
2010-08-13,93.62173464358617,104.08225311904856,103.15237230632448,0.03393428612795901,1.0
2010-08-14,94.1456210638666,103.79184189142909,103.44825340646288,0.5238864202804336,1.0
2010-08-15,93.5365757206816,103.92283675903502,104.52263508882757,-0.6090453431850023,0.0
2010-08-16,92.94091579921214,103.70773412830215,104.7443891654646,-0.595659921469462,0.0
2010-08-17,92.64694492887863,103.96686639203173,105.07617154480124,-0.29397087033351,0.0
2010-08-18,92.67577471404137,103.73279230345864,105.926301797071,0.028829785162741928,1.0
2010-08-19,93.14557537049158,103.16674472644434,106.57791413939528,0.46980065645021796,1.0
2010-08-20,93.82672051032812,102.87143003818336,105.60753912040659,0.6811451398365307,1.0
2010-08-21,94.032583885771,102.57316962061036,104.92633042187776,0.20586337544288824,1.0
2010-08-22,94.10920314859315,102.90068654145395,105.28261855477732,0.07661926282214893,1.0
2010-08-23,94.25608830616413,104.02936313371912,105.56609644089315,0.14688515757097775,1.0
2010-08-24,94.16257949826463,105.39150618181247,105.99984766857979,-0.09350880789949656,0.0
2010-08-25,93.45149911383005,105.36506688431429,105.63005922721678,-0.711080384434581,0.0
2010-08-26,92.98144345345888,105.68247795062584,103.44741961565019,-0.4700556603711732,0.0
2010-08-27,92.40281652980316,106.57328205271429,102.8677491982764,-0.5786269236557189,0.0
2010-08-28,93.0688621559461,107.3162877389105,102.61243550717249,0.6660456261429459,1.0
2010-08-29,93.73126575535835,106.364466733924,101.97177942111648,0.6624035994122437,1.0
2010-08-30,94.36789134047369,106.34431965902256,101.7799179163103,0.6366255851153397,1.0
2010-08-31,93.89977400398995,106.61857931641417,100.9443488340582,-0.46811733648374343,0.0
2010-09-01,94.51767867719656,105.32827271853435,101.24270500063759,0.6179046732066098,1.0
2010-09-02,95.4055449264547,103.82751701929227,101.81051248579507,0.8878662492581384,1.0
2010-09-03,95.88917150217408,104.32225233654395,101.1846321422317,0.4836265757193843,1.0
2010-09-04,95.60815389378095,104.14231791077127,100.94237568849378,-0.28101760839312817,0.0
2010-09-05,96.41484123661071,104.41470941709792,100.95995777591278,0.8066873428297612,1.0
2010-09-06,97.22582594212238,103.68821425081936,101.36555904556923,0.8109847055116717,1.0
2010-09-07,97.53835434070848,103.66142676559298,101.83063863041666,0.31252839858609605,1.0
2010-09-08,97.34834535237648,102.76357531852268,102.30167469354342,-0.19000898833199642,0.0
2010-09-09,97.6093764937314,102.41100192599274,102.56859338454984,0.2610311413549198,1.0
2010-09-10,98.46012554430081,102.47566472499945,101.55580258943972,0.8507490505694051,1.0
2010-09-11,98.37335374970215,102.32627964690506,101.96124402497207,-0.08677179459866124,0.0
2010-09-12,97.90194401328031,102.12337321186143,101.68170362724821,-0.47140973642183326,0.0
2010-09-13,98.46148446113192,101.73368456782404,102.22168764752622,0.5595404478516031,1.0
2010-09-14,98.92709215278904,102.29630722227002,101.67347068048085,0.46560769165712657,1.0
2010-09-15,98.89107287701007,102.49804520152277,101.57190257548183,-0.03601927577896902,0.0
2010-09-16,98.7571565905662,102.6983656846278,101.48921392375996,-0.13391628644387765,0.0
2010-09-17,99.31298390185113,102.60308816215056,99.16964623916328,0.5558273112849292,1.0
2010-09-18,100.22022691552776,102.65618840327795,99.47923620823698,0.9072430136766343,1.0
2010-09-19,99.7379394921714,102.93044512111423,99.57335138430841,-0.4822874233563539,0.0
2010-09-20,100.32399958552696,102.60475616596564,99.45826999918314,0.586060093355556,1.0
2010-09-21,100.77765604422056,103.21552445182806,99.76874383811993,0.45365645869360094,1.0
2010-09-22,101.27376881757296,104.11362740690892,100.63427827170477,0.4961127733523938,1.0
2010-09-23,102.23998766918513,104.45083657556879,100.24046446848926,0.9662188516121688,1.0
2010-09-24,102.27829311648134,105.60749489360235,99.88323495627516,0.038305447296210104,1.0
2010-09-25,101.73111656680706,105.78941455238623,99.85692426117195,-0.5471765496742762,0.0
2010-09-26,101.39498758323835,105.36162877720415,100.26711824087866,-0.3361289835687131,0.0
2010-09-27,101.26054996310114,105.59649139886898,100.68513797739409,-0.13443762013720573,0.0
2010-09-28,100.39161076529324,105.9448129676598,99.5418252052503,-0.8689391978079044,0.0
2010-09-29,100.02207841930522,105.43843855657336,100.08796424008051,-0.36953234598802,0.0
2010-09-30,100.33930188870018,104.43842783533199,100.43080029339826,0.3172234693949605,1.0
2010-10-01,99.93791300096414,104.38031004784644,100.96870056558558,-0.401388887736033,0.0
2010-10-02,100.23287405639059,105.01578717843357,100.65230807627373,0.294961055426441,1.0
2010-10-03,100.44768749405657,104.37359791647431,100.64332194523392,0.21481343766598116,1.0
2010-10-04,99.34382677876292,104.70746825437578,101.14757319279423,-1.1038607152936493,0.0
2010-10-05,98.85919516077135,104.24954015871614,100.97460471757631,-0.4846316179915675,0.0
2010-10-06,99.16559594896722,103.90486138554013,101.45611060909971,0.306400788195873,1.0
2010-10-07,98.5265509351939,103.92917319796106,101.83351018750406,-0.6390450137733268,0.0
2010-10-08,98.9764713944911,104.21431379474701,101.85748865467406,0.4499204592972035,1.0
2010-10-09,98.86655205949741,104.73892370892193,101.37465885899346,-0.10991933499369111,0.0
2010-10-10,98.59016767558757,105.18233995144621,100.90939062837236,-0.27638438390984277,0.0
2010-10-11,98.1093741938908,104.97901536914992,100.37141395136084,-0.4807934816967645,0.0
2010-10-12,99.18838971604895,104.5284753273479,99.738754608382,1.0790155221581443,1.0
2010-10-13,99.369132292134,104.68929096691895,100.33096625716192,0.18074257608505206,1.0
2010-10-14,98.65334811668902,105.18368453885843,99.64463627810107,-0.7157841754449805,0.0
2010-10-15,98.88533062331251,105.40634147287528,99.78909640487568,0.2319825066234955,1.0
2010-10-16,100.08217448499646,105.04910919213025,99.43037794940949,1.196843861683945,1.0
2010-10-17,99.68876577747938,105.47968243140056,98.65285335734288,-0.39340870751708223,0.0
2010-10-18,99.64302288430297,105.54882723361759,99.1868524792107,-0.04574289317640989,0.0
2010-10-19,99.12764164486894,106.31002319185372,98.89532315116566,-0.5153812394340207,0.0
2010-10-20,99.92212213479931,107.18163282011776,98.46467787959385,0.7944804899303648,1.0
2010-10-21,99.95121921975313,107.02988898388037,98.41876504778216,0.029097084953818353,1.0
2010-10-22,100.47190996137384,106.60452154711588,99.6554550989278,0.5206907416207116,1.0
2010-10-23,100.27975333091707,106.57385004039897,98.53859990314771,-0.1921566304567648,0.0
2010-10-24,99.8889410623234,106.51279852742859,98.4677363089403,-0.39081226859367746,0.0
2010-10-25,98.69372527042023,106.56845424638529,98.383436029115,-1.1952157919031663,0.0
2010-10-26,98.03727088774824,106.57929022138126,98.34212360624822,-0.6564543826719955,0.0
2010-10-27,97.63432531460266,107.26209691642056,98.47635085248615,-0.40294557314557267,0.0
2010-10-28,97.10707326812576,107.60253118544969,97.4739361150888,-0.527252046476903,0.0
2010-10-29,97.5338182828045,107.89689247628158,97.81068054755899,0.42674501467874393,1.0
2010-10-30,97.70454177052966,107.47876512526932,97.2524967617263,0.1707234877251551,1.0
2010-10-31,97.50566286547331,107.89335673647764,98.10504832528632,-0.19887890505634687,0.0
2010-11-01,97.39034093624448,107.85147438892156,98.03173972065323,-0.115321929228827,0.0
2010-11-02,97.7715758894468,109.49501562308588,98.49039549141787,0.38123495320230916,1.0
2010-11-03,97.531416293432,110.50184048925207,98.73883289341721,-0.24015959601479153,0.0
2010-11-04,96.94600151522872,110.4801018530788,98.64627371176658,-0.5854147782032868,0.0
2010-11-05,97.07185000258036,110.34629503596196,98.30611144966456,0.12584848735164655,1.0
2010-11-06,96.88144484443724,110.34799273893783,98.57982123520156,-0.19040515814312187,0.0
2010-11-07,96.33627419398529,110.4991499336007,99.8386245375855,-0.5451706504519507,0.0
2010-11-08,96.92260082554115,110.6319086094391,99.9008525879695,0.5863266315558633,1.0
2010-11-09,96.5812490960333,112.1920227357622,99.90011313838396,-0.3413517295078492,0.0
2010-11-10,97.06338529226628,112.20228264179441,99.49513850023438,0.48213619623297177,1.0
2010-11-11,96.71844970069056,111.58118537486936,98.9670006937817,-0.3449355915757195,0.0
2010-11-12,96.6285514677348,110.94525198025171,99.09562067215872,-0.08989823295576116,0.0
2010-11-13,96.99245153881408,110.32045556678398,98.74140245988322,0.3639000710792857,1.0
2010-11-14,97.14603650072256,110.85395976919577,100.04852062382663,0.1535849619084786,1.0
2010-11-15,97.41636841558173,112.47715825905956,100.6349781210479,0.2703319148591703,1.0
2010-11-16,97.39226919320022,111.95203923666165,100.5014183520041,-0.02409922238150841,0.0
2010-11-17,97.7979946123333,111.20201990966196,100.13715244182659,0.405725419133077,1.0
2010-11-18,97.63205831772841,110.77291884720785,100.21510569088548,-0.16593629460489012,0.0
2010-11-19,98.2631737115332,111.20233419057205,99.64044302259475,0.6311153938047909,1.0
2010-11-20,97.77182779829887,111.1467020498091,99.78635017430506,-0.4913459132343263,0.0
2010-11-21,97.26580424809052,110.67167702021496,99.2947770535039,-0.5060235502083543,0.0
2010-11-22,97.43466706302314,109.96889235651466,98.45948852745708,0.16886281493262345,1.0
2010-11-23,97.73995226097723,109.9897731041534,98.20364719709484,0.3052851979540918,1.0
2010-11-24,98.4508644651133,108.63941577452543,97.6242745866721,0.7109122041360649,1.0
2010-11-25,98.9311068931108,108.47478116466093,97.67477532506037,0.4802424279974957,1.0
2010-11-26,99.48225729753445,108.84127841763771,97.39257907282358,0.5511504044236517,1.0
2010-11-27,99.48485520370191,109.03722408433971,97.64526295772215,0.0025979061674661352,1.0
2010-11-28,99.77731703618127,108.31345370071536,97.710712878254,0.2924618324793613,1.0
2010-11-29,98.99376244995787,107.04408949945915,97.90319994508484,-0.7835545862234028,0.0
2010-11-30,99.04370359666108,107.17168537123592,97.42736094969743,0.04994114670320471,1.0
2010-12-01,99.76823172758951,108.31222699735928,98.13477371020741,0.7245281309284337,1.0
2010-12-02,100.3232794900342,108.54479507967336,99.07671529132207,0.555047762444687,1.0
2010-12-03,99.92793018635531,107.98711622433687,99.618509315622,-0.3953493036788842,0.0
2010-12-04,99.4318802556928,108.00003336039248,99.29578446379801,-0.49604993066250813,0.0
2010-12-05,100.08184273673893,107.54858729715038,99.15848726880242,0.6499624810461313,1.0
2010-12-06,99.77501503425914,107.85352914917902,100.12786742859964,-0.30682770247979363,0.0
2010-12-07,100.194500903009,107.64983465274028,100.57399058376974,0.4194858687498595,1.0
2010-12-08,101.46352823503992,107.11604630623152,100.93353750259668,1.269027332030916,1.0
2010-12-09,100.8105356081612,107.32301638547905,101.07485418716958,-0.6529926268787136,0.0
2010-12-10,100.59323693159789,107.66650945081192,99.47522258264252,-0.21729867656331692,0.0
2010-12-11,101.07202908713158,108.2277782128165,99.81373820099192,0.4787921555336965,1.0
2010-12-12,100.83458794955791,108.26310943091632,100.40618958186569,-0.23744113757366847,0.0
