,0
2010-10-06,103.90486138554013
2010-10-07,103.92917319796106
2010-10-08,104.214313794747
2010-10-09,104.73892370892194
2010-10-10,105.1823399514462
2010-10-11,104.97901536914993
2010-10-12,104.5284753273479
2010-10-13,104.68929096691897
2010-10-14,105.18368453885844
2010-10-15,105.40634147287527
2010-10-16,105.04910919213025
2010-10-17,105.47968243140056
2010-10-18,105.54882723361759
2010-10-19,106.31002319185374
2010-10-20,107.18163282011777
2010-10-21,107.02988898388035
2010-10-22,106.60452154711587
2010-10-23,106.57385004039897
2010-10-24,106.51279852742859
2010-10-25,106.5684542463853
2010-10-26,106.57929022138126
2010-10-27,107.26209691642055
2010-10-28,107.6025311854497
2010-10-29,107.89689247628158
2010-10-30,107.47876512526932
2010-10-31,107.89335673647764
2010-11-01,107.85147438892156
2010-11-02,109.49501562308588
2010-11-03,110.50184048925209
2010-11-04,110.48010185307882
2010-11-05,110.34629503596196
2010-11-06,110.34799273893783
2010-11-07,110.4991499336007
2010-11-08,110.6319086094391
2010-11-09,112.19202273576221
2010-11-10,112.20228264179441
2010-11-11,111.58118537486934
2010-11-12,110.94525198025174
2010-11-13,110.32045556678398
2010-11-14,110.85395976919577
2010-11-15,112.47715825905955
2010-11-16,111.95203923666163
2010-11-17,111.20201990966197
2010-11-18,110.77291884720786
2010-11-19,111.20233419057203
2010-11-20,111.1467020498091
2010-11-21,110.67167702021496
2010-11-22,109.96889235651466
2010-11-23,109.98977310415341
2010-11-24,108.63941577452543
2010-11-25,108.47478116466094
2010-11-26,108.84127841763774
2010-11-27,109.03722408433971
2010-11-28,108.31345370071534
2010-11-29,107.04408949945916
2010-11-30,107.1716853712359
2010-12-01,108.31222699735929
2010-12-02,108.54479507967338
2010-12-03,107.98711622433687
2010-12-04,108.00003336039248
2010-12-05,107.54858729715038
2010-12-06,107.85352914917902
2010-12-07,107.6498346527403
2010-12-08,107.11604630623151
2010-12-09,107.32301638547905
2010-12-10,107.66650945081193
2010-12-11,108.2277782128165
2010-12-12,108.26310943091633
2010-12-13,108.63297830595668
2010-12-14,108.54992497160143
2010-12-15,107.875746383916
2010-12-16,107.64010470633967
2010-12-17,107.5107158582898
2010-12-18,107.04763451491222
2010-12-19,106.71546188391257
2010-12-20,105.70141964559376
2010-12-21,105.25880619313548
2010-12-22,103.9556579406407
2010-12-23,104.01097622076976
2010-12-24,104.4763867715608
2010-12-25,104.77605072569793
2010-12-26,104.96829776386176
2010-12-27,104.57549228841876
2010-12-28,104.04540523495551
2010-12-29,103.6878274434062
2010-12-30,104.31272326849891
2010-12-31,105.55273703260777
2011-01-01,104.98089197740595
2011-01-02,105.85079577751561
2011-01-03,105.85309127474251
2011-01-04,106.07510858414686
2011-01-05,106.70900269446906
2011-01-06,106.44742339017053
2011-01-07,107.20992825838727
2011-01-08,107.52022262137801
2011-01-09,106.64503692567568
2011-01-10,107.1419119229834
2011-01-11,107.8028685127923
2011-01-12,107.44416483328176
2011-01-13,106.93846390252548
2011-01-14,106.69440494902385
2011-01-15,107.32378876264823
2011-01-16,108.3493401533875
2011-01-17,108.39374846391938
2011-01-18,108.41265175177632
2011-01-19,108.79417426542814
2011-01-20,109.33042503503117
2011-01-21,109.50567741596373
2011-01-22,109.40800040089196
2011-01-23,109.73691405195041
2011-01-24,110.76518859255347
2011-01-25,110.48186200183511
2011-01-26,110.48535067817456
2011-01-27,110.85065712688372
2011-01-28,111.25503347508537
2011-01-29,112.1235446979818
2011-01-30,111.6709553924756
2011-01-31,111.4087672998795
2011-02-01,111.71248056764101
2011-02-02,112.33468087584228
2011-02-03,111.9272912348382
2011-02-04,112.8134058462459
2011-02-05,112.59577288775355
2011-02-06,112.07771012627774
2011-02-07,112.73187602577448
2011-02-08,113.94119403417753
2011-02-09,114.93325345805975
2011-02-10,114.88436962196072
2011-02-11,115.44630811143519
2011-02-12,116.5860273540741
2011-02-13,116.84023843434908
2011-02-14,115.54134436666601
2011-02-15,115.80465181461722
2011-02-16,115.97111228821883
2011-02-17,116.20381077116816
2011-02-18,116.27048991707885
2011-02-19,116.69164578728748
2011-02-20,116.64510923090813
2011-02-21,116.99926872551248
2011-02-22,116.61619133850232
2011-02-23,115.88466277609642
2011-02-24,116.10498614844238
2011-02-25,116.60881087224853
2011-02-26,117.81850008866748
2011-02-27,117.32384778516195
2011-02-28,116.79153685457231
2011-03-01,116.2159541143341
2011-03-02,117.40039819255547
2011-03-03,116.51610146951693
2011-03-04,116.39845015439427
2011-03-05,116.31080807890235
2011-03-06,115.9671269787825
2011-03-07,115.8776355008184
2011-03-08,115.81030946133626
2011-03-09,115.77496382154415
2011-03-10,116.66069916720903
2011-03-11,116.41947480470114
2011-03-12,116.45080549741984
2011-03-13,116.1157403402665
2011-03-14,115.65648447288955
2011-03-15,116.04064291365583
2011-03-16,116.46468617443848
2011-03-17,116.25846724364482
2011-03-18,115.70152339032988
2011-03-19,115.54384213808997
2011-03-20,115.08672010194397
2011-03-21,115.49778995668103
2011-03-22,115.27328125593124
2011-03-23,114.77544639534759
2011-03-24,114.97434909312318
2011-03-25,116.21717684514226
2011-03-26,115.74574503313954
2011-03-27,116.02966470671244
2011-03-28,116.09858328146044
2011-03-29,116.13298796144144
2011-03-30,115.58609184255866
2011-03-31,115.53950863256274
2011-04-01,116.69492507450774
2011-04-02,117.4801998917525
2011-04-03,116.4737118306256
2011-04-04,117.17817721023904
2011-04-05,117.81548737328673
2011-04-06,117.61474908674867
2011-04-07,117.88462863452392
2011-04-08,118.09281824500952
2011-04-09,118.4793702268601
2011-04-10,119.0942773015404
2011-04-11,119.05858984044235
2011-04-12,118.83762750943015
2011-04-13,117.65911427589326
2011-04-14,117.79310039427675
2011-04-15,117.4495711617889
2011-04-16,117.85052900810022
2011-04-17,117.89111719287963
2011-04-18,117.525987175099
2011-04-19,117.80185781164556
2011-04-20,117.12473369254599
2011-04-21,116.20861700526382
2011-04-22,116.86778924441646
2011-04-23,115.81916632897678
2011-04-24,116.00986990417015
2011-04-25,116.430056098593
2011-04-26,115.7360181898301
2011-04-27,116.26334100330004
2011-04-28,117.0883568924378
2011-04-29,116.18194464048841
2011-04-30,116.59637679012434
2011-05-01,117.19170253548454
2011-05-02,117.56046454017168
2011-05-03,117.23651985668664
2011-05-04,117.51174714971877
2011-05-05,116.23012149656535
2011-05-06,115.68781565114566
2011-05-07,115.22663603752513
2011-05-08,116.11341667821333
2011-05-09,116.39760280298607
2011-05-10,117.13671662365729
2011-05-11,118.57052530324152
2011-05-12,117.50107711298492
2011-05-13,116.8733758774036
2011-05-14,117.84110263974812
2011-05-15,118.32678094514328
2011-05-16,117.8470571643296
2011-05-17,117.10279389348182
2011-05-18,117.25291568575675
2011-05-19,117.71896598976055
2011-05-20,117.18295164150068
2011-05-21,116.91463821539887
2011-05-22,116.95236296837388
2011-05-23,117.13676331719212
2011-05-24,116.7780506688019
2011-05-25,116.40748324005594
2011-05-26,116.07877733746714
2011-05-27,116.16934277133906
2011-05-28,117.06140565833805
2011-05-29,117.66609410189439
2011-05-30,117.94645881596864
2011-05-31,116.97636521493517
2011-06-01,117.36282618364655
2011-06-02,117.22941498060624
2011-06-03,118.08643809739772
2011-06-04,117.3242070599807
2011-06-05,117.51878314659395
2011-06-06,117.89092759831108
2011-06-07,118.22396536882762
2011-06-08,118.16376847490314
2011-06-09,117.43314956875388
2011-06-10,117.50827706476217
2011-06-11,117.31579121533757
2011-06-12,118.24128871049551
2011-06-13,118.17138733661912
2011-06-14,118.08597393215443
2011-06-15,118.91306710090363
2011-06-16,119.100654396042
2011-06-17,118.22383744538516
2011-06-18,116.33909332902412
2011-06-19,116.19299990454175
2011-06-20,116.70743799907434
2011-06-21,116.64186636210178
2011-06-22,116.48688174719952
2011-06-23,116.33435452179243
2011-06-24,116.60763435801047
2011-06-25,116.92105139688809
2011-06-26,116.87641608089872
2011-06-27,116.71793420704115
2011-06-28,117.669389019355
2011-06-29,116.85388357643531
2011-06-30,117.10295934591063
2011-07-01,117.48528792581806
2011-07-02,117.83683984868141
2011-07-03,116.75941418879702
2011-07-04,116.94964930897751
2011-07-05,116.9252530497289
2011-07-06,116.60563543855203
2011-07-07,116.37375590497841
2011-07-08,116.87713749223663
2011-07-09,116.4327795157676
2011-07-10,117.28658934003657
2011-07-11,116.92895998570079
2011-07-12,115.96683787880274
2011-07-13,116.39940879978114
2011-07-14,116.71735819689452
2011-07-15,115.59829996111685
2011-07-16,116.56262415826477
2011-07-17,116.61266053851847
2011-07-18,115.6808639273099
2011-07-19,115.72180656639439
2011-07-20,116.25648382524243
2011-07-21,116.36947804259685
2011-07-22,116.3597568555834
2011-07-23,117.10229219763958
2011-07-24,117.26138801145913
2011-07-25,117.07852292489964
2011-07-26,117.17798581719798
2011-07-27,117.5172317617537
2011-07-28,118.29215753873117
2011-07-29,117.81409434473716
2011-07-30,118.19629471250528
2011-07-31,117.16568250738415
2011-08-01,116.58652578837192
2011-08-02,116.02298700112756
2011-08-03,115.50540440856105
2011-08-04,115.44535294250645
2011-08-05,115.43665385679263
2011-08-06,115.68130129464981
2011-08-07,115.40804072763832
2011-08-08,115.0647739412621
2011-08-09,114.45656086868736
2011-08-10,114.71414608329364
2011-08-11,114.74776473482034
2011-08-12,114.29147657277011
2011-08-13,114.54318513466701
2011-08-14,114.0725796875373
2011-08-15,114.46964193036717
2011-08-16,115.313008463699
2011-08-17,115.1754555311187
2011-08-18,115.4109318751238
2011-08-19,114.38173855676992
2011-08-20,114.80065573099259
2011-08-21,114.46421711618342
2011-08-22,114.64712645889037
2011-08-23,115.00372175878044
2011-08-24,114.86409311771031
2011-08-25,114.96500894862737
2011-08-26,114.0311955191492
2011-08-27,114.33029952392843
2011-08-28,114.67632889199942
2011-08-29,114.81259887522322
2011-08-30,116.01836759605317
2011-08-31,115.96401535510172
2011-09-01,115.61514907535295
2011-09-02,116.16457486039869
2011-09-03,115.8128819300678
2011-09-04,115.55161883662433
2011-09-05,115.60626240944522
2011-09-06,117.2274231209499
2011-09-07,117.85896260440465
2011-09-08,117.99575819531205
2011-09-09,118.01696131358896
2011-09-10,117.55615387261662
2011-09-11,118.45172998035316
2011-09-12,119.10107305106948
2011-09-13,119.42258427397672
2011-09-14,119.759000032209
2011-09-15,120.42652387329058
2011-09-16,119.81089985710047
2011-09-17,118.95412964057299
2011-09-18,119.11043476072105
2011-09-19,119.1456995031022
2011-09-20,118.76151233988033
2011-09-21,118.68350566742198
2011-09-22,118.49247002900319
2011-09-23,118.51183253224995
2011-09-24,118.93499541671109
2011-09-25,119.06004615303172
2011-09-26,118.31300192744618
2011-09-27,117.10783322280844
2011-09-28,116.52449183411228
2011-09-29,116.8069324734853
2011-09-30,117.27069230767933
2011-10-01,117.7020974916301
2011-10-02,117.77964677334639
2011-10-03,117.10927674831015
2011-10-04,115.93607109558633
2011-10-05,115.25346806509975
2011-10-06,115.77972924522233
2011-10-07,116.4912042777998
2011-10-08,116.59446919338494
2011-10-09,116.36370790949758
2011-10-10,116.07725260516813
2011-10-11,115.29808806829055
2011-10-12,115.53756465261718
2011-10-13,115.8621287360689
2011-10-14,115.32089123367044
2011-10-15,115.36076335696058
2011-10-16,114.92217859759877
2011-10-17,114.88080418880615
2011-10-18,114.71583812696021
2011-10-19,112.98447267929188
2011-10-20,113.53901091540841
2011-10-21,112.69803997285548
2011-10-22,112.37519458769202
2011-10-23,113.29728729895739
2011-10-24,112.90409288539247
2011-10-25,112.44553737648371
2011-10-26,112.08970300231793
2011-10-27,111.32805912687127
2011-10-28,111.91043314371643
2011-10-29,112.82701361615169
2011-10-30,112.87180515510529
2011-10-31,112.61029585760551
2011-11-01,112.50076106875642
2011-11-02,113.0126785339145
2011-11-03,113.7553557043707
2011-11-04,113.10583706026192
2011-11-05,113.80634811353967
2011-11-06,113.26803967456433
2011-11-07,112.54470516666774
2011-11-08,112.12675260947876
2011-11-09,111.7026822258244
2011-11-10,111.58023808698505
2011-11-11,111.16981968319894
2011-11-12,110.99060216389162
2011-11-13,112.00345536499023
2011-11-14,111.85550236689721
2011-11-15,112.6355898916352
2011-11-16,112.4736280887471
2011-11-17,113.11507926765614
2011-11-18,113.47600772605834
2011-11-19,113.17658854456877
2011-11-20,112.40131653574375
2011-11-21,111.29087311023684
2011-11-22,111.59988917526506
2011-11-23,111.01224096489086
2011-11-24,111.27955429948106
2011-11-25,111.57928289203434
2011-11-26,111.56012632250298
2011-11-27,111.81941003223825
2011-11-28,111.92693099047585
2011-11-29,111.60866563324392
2011-11-30,111.8434522421861
2011-12-01,111.1698530290349
2011-12-02,112.2620111222733
2011-12-03,112.38035440606407
2011-12-04,112.35529226172831
2011-12-05,113.30987799003687
2011-12-06,113.41815259648087
2011-12-07,113.71727121720956
2011-12-08,113.60877539086636
2011-12-09,114.14742483165583
2011-12-10,114.19914600197818
2011-12-11,114.73986527942441
2011-12-12,114.31508119643843
2011-12-13,115.2772560437148
2011-12-14,115.84615146693092
2011-12-15,115.18140593872361
2011-12-16,115.28695765562166
2011-12-17,116.58812769362818
2011-12-18,116.964510316685
2011-12-19,116.79901016082077
2011-12-20,116.51236017670476
2011-12-21,116.39574325053684
2011-12-22,116.5461099597557
2011-12-23,117.7268261259629
2011-12-24,117.53741915028525
2011-12-25,117.20143723102487
2011-12-26,117.26913216099707
2011-12-27,117.67961753784621
2011-12-28,118.12197480991291
2011-12-29,117.66705343163919
2011-12-30,116.51499605549138
2011-12-31,117.0609649713351
2012-01-01,117.35478390398866
2012-01-02,117.4892088955023
2012-01-03,117.36815317045877
2012-01-04,117.45521236843021
2012-01-05,117.38668294530837
2012-01-06,117.13610868603139
2012-01-07,116.99390901489018
2012-01-08,117.370020917193
2012-01-09,117.5833603492892
2012-01-10,116.91522244629628
2012-01-11,117.30053035311627
2012-01-12,116.91378757102223
2012-01-13,117.0526427689653
2012-01-14,116.69365520642552
2012-01-15,116.5747594399904
2012-01-16,116.89709060260967
2012-01-17,117.55869311783185
2012-01-18,117.83756999816259
2012-01-19,118.24849889074298
2012-01-20,117.96153261496008
2012-01-21,118.69117868710366
2012-01-22,117.78024586083984
2012-01-23,117.49264928580226
2012-01-24,116.96473306443616
2012-01-25,116.2250990662323
2012-01-26,116.37611689710971
2012-01-27,115.96986072331173
2012-01-28,115.29084012742341
2012-01-29,116.18161466560267
2012-01-30,115.71380576264197
2012-01-31,114.61280699829925
2012-02-01,115.14227005104416
2012-02-02,115.75461588768773
2012-02-03,115.9227453928597
2012-02-04,115.41206558488808
2012-02-05,115.41373404385237
2012-02-06,115.75027315990741
2012-02-07,116.80051778606926
2012-02-08,115.49136798655155
2012-02-09,115.4505805146944
2012-02-10,114.87325868137094
2012-02-11,115.25033550310756
2012-02-12,115.84918391581425
2012-02-13,114.85794280355913
2012-02-14,115.18011187377077
2012-02-15,114.69493707379776
2012-02-16,114.06645979793848
2012-02-17,113.76162296307804
2012-02-18,114.65690666669724
2012-02-19,113.7771169424802
2012-02-20,113.48950210325542
2012-02-21,113.97482055493543
2012-02-22,113.44598592377805
2012-02-23,113.47330512658749
2012-02-24,112.927050428081
2012-02-25,112.66046445971378
2012-02-26,113.54038301132611
2012-02-27,113.7377797417245
2012-02-28,113.9213564729962
2012-02-29,113.55536330153544
2012-03-01,112.61402108341663
2012-03-02,111.59107199229801
2012-03-03,112.3687013519234
2012-03-04,111.33954141712277
2012-03-05,111.41655261061787
2012-03-06,111.45342653044798
2012-03-07,111.2961476934438
2012-03-08,112.13828260664755
2012-03-09,111.6253857440069
2012-03-10,111.93346445921921
2012-03-11,112.50079815109089
2012-03-12,112.80067721185361
2012-03-13,112.17613846387007
2012-03-14,112.36247971520537
2012-03-15,112.40276451466687
2012-03-16,111.80654507293484
2012-03-17,111.72750969853635
2012-03-18,112.97633463510313
2012-03-19,111.5303180465857
2012-03-20,112.27551946480983
2012-03-21,111.58105632327813
2012-03-22,111.43131755240216
2012-03-23,111.54398931305268
2012-03-24,111.48688417042456
2012-03-25,111.16441937629116
2012-03-26,110.91690205205525
2012-03-27,111.56752774370615
2012-03-28,111.6078763665359
2012-03-29,111.02916661622906
2012-03-30,110.89694958601932
2012-03-31,111.47489850034052
2012-04-01,111.12235579217425
2012-04-02,112.26225151991574
2012-04-03,112.5093180004435
2012-04-04,112.17209743493419
2012-04-05,112.21174919932963
2012-04-06,112.28386685964004
2012-04-07,112.55793671508071
2012-04-08,111.63154506148922
2012-04-09,111.56276791319699
2012-04-10,111.27838488372106
2012-04-11,111.31776754810949
2012-04-12,111.91688289980719
2012-04-13,111.6923806099374
2012-04-14,111.5975647907111
2012-04-15,110.98743200436685
2012-04-16,110.65941544505161
2012-04-17,111.58356112366748
2012-04-18,111.83318280835377
2012-04-19,112.07596753831386
2012-04-20,112.18576216385551
2012-04-21,112.31857617182213
2012-04-22,112.28066147548992
2012-04-23,112.95550600037821
2012-04-24,113.66643067454527
2012-04-25,114.48190986083024
2012-04-26,114.20250496889162
2012-04-27,113.8332193093893
2012-04-28,114.0019530340284
2012-04-29,114.21246609641278
2012-04-30,114.25180203026758
2012-05-01,113.98344954388004
2012-05-02,113.71017852209422
2012-05-03,113.09186158743955
2012-05-04,114.37404148506289
2012-05-05,114.00763171063426
2012-05-06,113.95409366525011
2012-05-07,115.47985952567299
2012-05-08,114.9106090748616
2012-05-09,114.78546202251651
2012-05-10,114.81221923504546
2012-05-11,114.47195708360343
2012-05-12,114.66451811094853
2012-05-13,113.65638165542988
2012-05-14,113.14720628274235
2012-05-15,113.44382076178977
2012-05-16,113.16390015574511
2012-05-17,112.72670054465985
2012-05-18,112.01788513102271
2012-05-19,113.10038247494954
2012-05-20,112.99804421537694
2012-05-21,113.35206196527325
2012-05-22,113.47250558926434
2012-05-23,113.55498283421817
2012-05-24,113.13414255962408
2012-05-25,113.20377951412455
2012-05-26,112.69457802448485
2012-05-27,112.45879298593664
2012-05-28,112.49195080722826
2012-05-29,111.5706183602614
2012-05-30,111.00425347855207
2012-05-31,110.7739756976178
2012-06-01,110.75091895199019
2012-06-02,110.36813824163727
2012-06-03,110.35413667570243
2012-06-04,110.93651699494254
2012-06-05,111.37295206848698
2012-06-06,111.98269967087245
2012-06-07,112.29314312657854
2012-06-08,113.20303979434524
2012-06-09,112.37417287718073
2012-06-10,112.28273212952917
2012-06-11,111.75247973146567
2012-06-12,111.7425851870195
2012-06-13,112.44465320891317
2012-06-14,111.95643558703946
2012-06-15,112.03570146324245
2012-06-16,112.44995507082471
2012-06-17,113.0457718269621
2012-06-18,112.75396025757311
2012-06-19,113.09625832856933
2012-06-20,112.91806436030699
2012-06-21,113.2867318667174
2012-06-22,112.46786037126057
2012-06-23,112.72300893998184
2012-06-24,112.79903619271607
2012-06-25,113.07949791664728
2012-06-26,113.10435460268604
2012-06-27,113.9241994773597
2012-06-28,113.92042681112034
2012-06-29,114.15364810804999
2012-06-30,113.98423978181272
2012-07-01,113.91461458000376
2012-07-02,113.11425799736132
2012-07-03,113.15514019215543
2012-07-04,113.88095601920598
2012-07-05,113.36454243984248
2012-07-06,113.45485218952689
2012-07-07,113.62838498090966
2012-07-08,113.2286527888804
2012-07-09,112.58031341074457
2012-07-10,112.8873025938023
2012-07-11,112.49654737881194
2012-07-12,111.80561558387201
2012-07-13,111.28303949268144
2012-07-14,111.27519671860023
2012-07-15,111.73763115290687
2012-07-16,110.64862714333043
2012-07-17,111.43126113419086
2012-07-18,110.4647306171508
2012-07-19,110.38087293823608
2012-07-20,110.50687558396524
2012-07-21,111.36705360522004
2012-07-22,112.63026858646941
2012-07-23,112.37833686841172
2012-07-24,112.73571912036712
2012-07-25,113.57814959095158
2012-07-26,113.44792566289807
2012-07-27,112.89449064379617
2012-07-28,113.42480998715641
2012-07-29,114.44629865034332
2012-07-30,114.17516747176886
2012-07-31,114.54884278766728
2012-08-01,114.63282384628155
2012-08-02,115.64074188242944
2012-08-03,114.96454158139649
2012-08-04,116.57670470145183
2012-08-05,117.11289668239742
2012-08-06,116.67097955671389
2012-08-07,116.71550476113859
2012-08-08,116.61784619232279
2012-08-09,116.3941350906575
2012-08-10,116.17048284493158
2012-08-11,115.4009169003918
2012-08-12,115.36441172316427
2012-08-13,115.5091469100376
2012-08-14,115.44928849946228
2012-08-15,115.90626574448852
2012-08-16,116.61602576086804
2012-08-17,116.45880410896852
2012-08-18,116.0086028600764
2012-08-19,115.82253718605469
2012-08-20,117.31279612511835
2012-08-21,116.88949748752526
